objid,ra,dec,size,color
1237666492704621074,328.336493821633,-0.962756092602869,7.360175,0.8827438
1237651494678692777,112.86419061882,34.3762404506859,7.359669,0.3158321
1237661957219156610,194.98249129111,50.9003253641474,11.30824,1.195097
1237679433441280712,352.161179940384,-3.49071755996441,68.31202,1.369097
1237656850503107003,344.351507430563,-0.892859757518081,7.359607,1.001587
1237678578742263975,329.104364938738,19.4223357193616,10.79777,1.046515
1237663889954111637,20.3375097486503,-1.05935931715748,7.35916,0.1982574
1237679433440755992,350.913704963402,-3.66555059682895,5.93867,0.4608784
1237679433440756000,350.934028397207,-3.63194669283964,5.521109,0.8945827
1237679433440756007,350.941883532083,-3.5407720600525,5.009415,0.3091412
1237671066844463406,22.3580557216735,38.1794002370737,11.30639,-1.424566
1237669516361269665,344.288761302779,5.84814315430491,7.358296,1.71752
1237645876861272544,336.557734406626,-0.923100736457862,7.35686,0.953373
1237645876861272545,336.557721009779,-0.922142958808958,11.3027,1.531931
1237664972285870646,232.684578360388,24.1437201245912,18.02019,2.573784
1237664972285870663,232.768243029134,24.2708794605971,7.359538,0.8023682
1237654187634262072,172.741308567102,-1.14752849334292,7.913672,0.7662983
1237654187634262073,172.745095500869,-1.14244339580664,27.92452,0.4598598
1237655549129261733,238.67960410052,-0.980843973278539,11.30652,2.797724
1237663228529803303,245.898949873906,75.558719333444,7.358231,1.469942
1237666300525020094,340.510373193232,-0.209941033602083,7.358108,-0.6409664
1237666300525020103,340.515404157646,-0.184379405803541,7.358108,1.119503
1237678578742264645,329.021950069084,19.401085209842,6.127442,0.7401981
1237678578742264655,328.996525522167,19.5147482991014,7.358767,0.8488007
1237666492704293879,327.530086870847,-0.878715919998721,7.358155,1.11755
1237666209236911071,249.916342573124,28.588998336735,11.30568,0.4843025
1237660750333019510,66.3543523181805,22.7549703212081,7.359955,2.462172
1237660750333019521,66.4296482899147,22.7602208865291,7.359955,1.476608
1237660750333019528,66.3152149258382,22.7630405604718,7.359955,3.034559
1237650004324909214,326.302272725369,-1.1255080530692,11.30693,2.400829
1237662305648051518,201.671783476995,40.4665365374629,7.359277,1.318192
1237662305648051527,201.687344128397,40.5052302231266,18.01955,0.837738
1237662305648051530,201.706918289323,40.5032170702956,7.359277,0.6366978
1237661351628505627,164.722069935699,54.5521035721984,18.01968,0.8732872
1237661351628505632,164.657573353697,54.6968731734858,7.35933,4.926727
1237663889954177502,20.3954603115131,-1.25036276239013,7.359077,1.340115
1237657584942579840,22.7714243160077,-0.978325588731326,5.324702,0.8688488
1237657584942579846,22.7773941816543,-0.954972649454023,7.359328,1.071241
1237657584942579848,22.7761049651307,-0.957966162949197,7.298078,0.4626427
1237665427552469452,193.709297313544,28.7601171822543,7.360333,1.057487
1237668330950820279,212.131094509921,14.7324638115709,7.358715,1.407869
1237665427552469663,193.616449316874,28.6672349692531,7.360333,1.904615
1237666492704359109,327.765806317323,-0.94567479106259,7.357218,0.5941944
1237662305648116137,201.755375868918,40.494044041464,7.359334,0.4478493
1237662305648116143,201.767753256196,40.5376353435661,18.42233,-0.2142735
1237662305648116144,201.767380620186,40.5317548921456,7.359334,-0.8375244
1237659234211530449,254.029662030284,-1.04881615354635,11.30516,1.295858
1237659234211530452,254.034204760515,-1.04214151390694,18.01754,1.427586
1237657584942580246,22.7647215286153,-1.03742554534027,7.359328,1.20203
1237657584942580250,22.7698970966903,-1.00999639641001,11.3065,1.496897
1237654187634393517,173.075383506694,-1.01110579645605,68.31292,4.893982
1237661957218894711,194.045082609901,51.0583052552789,7.359409,1.098856
1237661957218894716,194.02724744694,50.9303634917337,18.01987,1.91551
1237671066844529251,22.3082624304898,38.4112017067909,6.516807,0.9262409
1237661957218894903,194.026170117685,51.0176260087112,7.359409,-0.5908337
1237661957218894913,194.016866432295,50.9112034660108,11.30662,1.278278
1237661957218894926,194.007498447457,50.9395796511937,68.30867,-0.1104794
1237657584942645363,22.9591995816127,-1.00947752573425,7.359164,3.732349
1237664972286067003,233.009635750095,23.9407446589039,11.3061,1.314192
1237664972286067014,233.01886230319,23.9472615472353,7.359069,2.364906
1237664972286067021,233.069977418048,24.0351600044336,7.359069,0.9141102
1237666300525150832,340.739555405785,-0.137059461015493,11.30326,1.040398
1237657584942645623,22.881292519963,-1.03729796243041,7.359164,1.665564
1237657584942645624,22.8803947655481,-1.0390543444467,27.92159,1.912052
1237656850502844953,343.700717834816,-1.00114985370624,11.30483,0.6812916
1237656850502844972,343.712686933999,-0.95620492803215,7.358242,1.007151
1237645876861403896,336.822851003595,-0.991743895906214,11.30334,1.460443
1237645876861403907,336.83344515284,-0.989949777544556,11.30334,3.329067
1237671930133021121,158.726989080736,8.03937692926631,258.3893,1.060417
1237656850502845003,343.740198382767,-0.985570177503164,18.01702,1.026688
1237656850502845014,343.749333718622,-1.01441981466141,7.358242,1.325895
1237656850502845020,343.750475827074,-1.02207361109899,27.9181,0.748764
1237657584942646004,22.9628081757785,-0.918446213767738,18.01927,-2.408239
1237671066844530073,22.2913405591197,38.2929306228701,7.359038,1.313992
1237679433441018462,351.582197139127,-3.68830943179729,7.359715,1.705423
1237679433441018470,351.595152018993,-3.63413266417879,258.4054,0.8846588
1237645876861468901,336.978340396096,-0.935435809557134,11.30268,1.100239
1237661957218960174,194.127280370817,50.9943226332587,7.359869,1.115681
1237661957218960184,194.149993289057,51.0206973239452,7.359869,2.028961
1237661957218960185,194.159817157544,51.0683761249053,7.359869,1.374674
1237663889954308442,20.7356729879754,-1.26131944563095,7.358018,0.2467957
1237645876861469081,336.924935953725,-0.880165426750142,11.30268,0.7836285
1237645876861469105,336.943340580535,-0.99043883639036,5.19463,1.196836
1237657584942711058,23.0135176307044,-0.892785574313515,7.35664,2.803432
1237657584942711066,23.0238700708589,-0.989627087636234,18.01309,0.167326
1237661351628701973,165.441889615914,54.7015380186118,7.357635,1.460503
1237679433441084007,351.598632851381,-3.51383893556722,7.360084,3.089962
1237654187634655533,173.766176607434,-1.14952064711569,18.02152,4.495926
1237671930133087054,158.841189974173,8.07348673027079,7.359358,0.09285164
1237666209237107086,250.484557738807,28.4893003204546,7.361126,0.5530682
1237662305648182554,202.113034552062,40.5486359981519,7.359213,2.129025
1237662305648182565,202.069089723847,40.4704079881403,11.30632,-0.4130325
1237656850502975760,344.004090638124,-0.9243680324925,5.848104,0.692524
1237680263996375213,350.964400499468,-6.92332032075874,5.747525,0.9466171
1237680263996375214,350.961742256089,-6.92384360220606,18.01901,2.770477
1237661957219025553,194.528271817602,50.9830490870129,7.36001,0.6491795
1237661957219025558,194.54615238563,51.0407522841066,7.36001,1.196592
1237680263996375308,350.953974651023,-6.96671355879514,7.359055,1.074049
1237680263996375309,350.955620121583,-6.9576500849911,11.30608,1.563887
1237663228530000428,247.688674309571,75.8948794634461,5.012003,1.442871
1237663228530000447,247.866721476723,75.843489512507,18.01797,1.02066
1237666300525216649,340.872642867892,-0.0750333281169684,7.354585,1.753654
1237666300525216666,340.889684117929,-0.0982337562210171,27.90422,0.4176235
1237668330951016902,212.638883583417,14.7138733210099,6.001074,1.913013
1237668330951016907,212.644400946962,14.7380245877131,5.018854,1.02985
1237645876861534974,337.063406592218,-0.976454071998908,7.355452,2.141596
1237671066844595140,22.3525331413862,38.4707667781184,7.357651,0.8975487
1237668647170278404,176.969850577879,20.6694043319479,11.30558,1.211386
1237680263996375879,351.060581610633,-6.98741807280049,18.01901,1.187061
1237665427552666013,194.220445811122,28.7386881215216,7.359612,0.7359428
1237665427552666021,194.219786897185,28.6748936206538,7.359612,0.3113766
1237665427552666034,194.227684799704,28.6637589162314,7.359612,0.2923584
1237645876861599885,337.192268203291,-0.841795454807316,7.358075,0.4873276
1237671066844595488,22.4142768156236,38.4561140877042,7.357651,2.078169
1237662695954776403,217.355996107918,31.798160550852,7.358522,1.155624
1237645876861600328,337.320470794922,-0.870003245940384,5.518318,1.710356
1237680263996441026,351.205535187528,-6.87750443038359,7.359618,1.31407
1237666492704555827,328.179581020139,-0.97328182221123,11.30543,1.130604
1237680263996441050,351.211492252655,-7.03506490133958,7.359618,0.5589676
1237680263996441056,351.218011313376,-6.9597403376657,7.359618,1.551926
1237650004325106725,326.739094374136,-1.11873269339975,27.92296,1.530064
1237661957219091447,194.691106495044,51.0384262566763,11.30799,1.105852
1237661957219091466,194.712810835491,50.9241422433258,27.92591,1.071077
1237669516361467196,344.808622778938,5.98347237869799,18.01849,0.3563652
1237669516361467205,344.82378124211,5.79041098937526,18.01849,1.142988
1237656850503041893,344.26599143505,-1.0223278738258,11.30372,1.957169
1237660191987729243,310.673825898707,-1.24116378476401,5.261268,0.6808605
1237662305648312410,202.358028289653,40.4837866875783,6.266351,0.7254391
1237662305648312428,202.450106141608,40.4594678495882,6.012085,0.4440727
1237679433441280499,352.047528102734,-3.65004698597095,258.4073,1.871235
1237679433441280503,352.053094783357,-3.53159547349018,68.31202,0.9817047
1237666209237173318,250.666917547436,28.4490898250319,7.360218,1.343365
1237650004325171891,326.79509248204,-1.13732381780269,18.01889,0.6326771
1237666209237173363,250.539702958498,28.597865636073,18.02185,1.266804
1237666209237173364,250.52378146528,28.527053850885,43.77578,-0.09107208
1237680263996506879,351.377127920686,-6.89579365170855,7.361064,2.055323
1237680263996506880,351.374081416245,-6.99701859819277,7.361064,1.01577
1237668647170409155,177.234293190995,20.7813525618654,7.35965,1.179087
1237654187635048659,174.610669765617,-0.988725776512161,7.682762,1.138863
1237654187635048677,174.630445813456,-1.03414162975551,6.693733,1.176208
1237678578742461589,329.591950597581,19.5338313851475,5.70714,0.9317417
1237666300525019490,340.420000772261,-0.0535921748761244,7.358108,2.809019
1237666300525019501,340.433359605635,-0.0611766315607957,7.358108,0.7075615
1237657584942448878,22.5334176625372,-1.0015654856998,11.30616,0.8394623
1237655549129261240,238.63211701,-1.02085458523793,7.35934,1.632099
1237668330950754641,212.035711823597,14.8197087139582,11.36541,0.6681633
1237654187634196949,172.726648466361,-1.13865518313283,6.049986,1.809391
1237654187634196951,172.730710609754,-1.15249736488002,106.7243,12.56931
1237654187634196956,172.738032106557,-1.12018230845978,7.358911,0.9250622
1237661351628439973,164.583652246824,54.5584404986419,11.30615,1.607365
1237661351628439974,164.530964834015,54.6590763565825,7.359102,0.6393528
1237679433440756149,350.968047766885,-3.62936825086314,7.359971,3.335417
1237679433440756157,350.975862917195,-3.57182983379244,18.02125,1.253895
1237680263996113416,350.440382683127,-6.96721170164451,18.01585,0.005758286
1237680263996113426,350.445737804552,-7.01540158532437,7.357767,0.9060383
1237680263996113434,350.445813761703,-7.04001845932889,43.7612,0.7150269
1237672131997597750,276.490864553675,13.8812767024443,5.814852,0.9903545
1237664972285870709,232.640412085832,24.296518634207,7.359538,1.19832
1237664972285870717,232.635687234403,24.2694999373708,27.92301,0.3130169
1237679433440756289,350.992409168811,-3.50714626770696,166.5379,0.08864403
1237679433440821251,351.019796183151,-3.6475061730581,5.535079,0.6369705
1237663480321606339,308.457627315139,0.839879392232273,7.35875,0.8453426
1237663228529738459,245.711293548933,75.5582387386865,7.358841,1.137373
1237666300525020078,340.500813532824,-0.0910612538275138,7.358108,1.562153
1237666300525020085,340.507333692508,-0.126751608722587,7.358108,1.326019
1237661957218828988,193.649613007592,51.01973174895,11.30618,1.47393
1237661957218828993,193.634784399174,50.9286019431348,7.359121,1.105953
1237661957218829073,193.703483742709,50.9373605003897,11.30618,1.537859
1237661957218829091,193.759330951899,51.1119227349141,7.359121,1.221373
1237672131997598287,276.630803541842,13.7923188222936,7.614881,1.193172
1237672131997598296,276.617383954315,13.7867458392572,5.983232,2.226715
1237666492704293993,327.646202841165,-0.990637213728339,11.30469,2.741449
1237661351628505347,164.751029883289,54.6831490645214,7.35933,0.6296329
1237661351628505357,164.753798351535,54.7084878178562,5.314547,1.037542
1237672131997598400,276.560612991576,13.8660301735376,7.361529,0.9906883
1237657584942514818,22.6812679447706,-1.04146140955152,7.359138,1.216114
1237657584942514823,22.6854865161036,-0.91934227220446,7.359138,0.9377174
1237663228529803923,246.171747054438,75.6433297700316,7.358231,0.7278118
1237680263996178887,350.561795294563,-7.03401770537157,7.358115,0.6098518
1237655549129262284,238.717646570513,-1.10241237242752,7.35934,1.71386
1237651494678496661,112.475633230426,34.056488166917,7.359477,1.373022
1237651494678496665,112.525026482648,34.0375497424384,18.02004,4.909142
1237663889954177467,20.5196484891143,-1.25319559313548,7.359077,0.455534
1237660750333083778,66.3954466178424,22.8795461162231,27.91642,3.111578
1237652929198556426,309.108869435738,-6.885459196045,7.359095,0.233387
1237645876861338465,336.722138455244,-0.981714952989817,7.357122,0.6450043
1237645876861338467,336.724985919896,-1.02818800804779,7.357122,1.302008
1237645876861403156,336.760221288536,-1.0234060672373,11.38197,1.472097
1237662695954580121,216.689287191853,31.9449235319454,7.358246,1.609095
1237662695954580135,216.727672749783,32.0162015851028,7.358246,1.109705
1237666300525150269,340.813311268507,-0.13298853946178,9.588393,0.7796907
1237656850502779706,343.672889581367,-0.880007829810335,7.358258,0.956419
1237656850502779713,343.679761322595,-1.0222002297317,7.358258,1.284056
1237657584942645279,22.9255028378565,-0.933098921963821,24.63069,1.029356
1237657584942645290,22.9253096073235,-0.933576461099031,14.31162,0.4480877
1237666209236976747,250.043726647777,28.5897416111314,43.77022,0.07545853
1237666209236976753,250.136957178032,28.599240589183,18.01956,0.9698486
1237661351628571019,165.007919965467,54.6555145700662,7.357207,-0.2228947
1237661351628571020,164.967400783846,54.7375771952439,7.357207,0.6630116
1237671066844529387,22.3933992223032,38.3696779887232,6.155008,1.363438
1237668647170147203,176.522989277211,20.8397520325373,7.359541,1.62179
1237668647170147205,176.539067149291,20.6945187041119,18.0202,1.607954
1237657584942645647,22.894670078626,-0.854931094713937,7.359164,0.7672005
1237666300525150895,340.771097822818,-0.131109167326677,11.30326,1.565863
1237667725360234595,82.7692962818425,8.76577213601929,7.437709,7.685038
1237679433441018184,351.564628323679,-3.59166877752139,11.30709,2.033958
1237679433441018205,351.595149930455,-3.5322974965683,166.5321,0.7309341
1237663889954308294,20.7244959968058,-1.10477472205977,11.30448,1.138527
1237651494678561970,112.507690072167,34.0892919571096,7.359231,2.71911
1237666492704424691,327.851316574078,-0.919793491574292,7.360176,1.626554
1237666492704424707,327.863670573946,-1.03715592191876,11.3078,0.9437943
1237665427552535623,193.860626460248,28.8047101702102,7.360062,1.443062
1237663228529934894,246.742777228539,75.8014510075521,7.360594,1.07423
1237663228529934898,247.012519171382,75.6917467209301,11.30844,1.192551
1237663228529934900,247.099329513631,75.6538788116124,7.360594,1.112871
1237666492704425009,327.900171379776,-0.882402026554299,7.360176,0.2256794
1237679433441083650,351.629551247918,-3.57309770886154,11.30766,0.2535915
1237666209237042234,250.322993173431,28.4729567519511,43.77341,2.114191
1237666209237042235,250.340984451369,28.5460714304472,7.35982,1.831636
1237654187634590056,173.62519400366,-1.14637723913868,11.30825,0.750021
1237654866228348258,118.561429642754,-2.03107518924898,7.358804,0.6494293
1237664972286132730,233.26832928932,24.0195731120305,11.30817,1.474037
1237664972286132747,233.223531659662,23.8847385790748,7.360419,1.529377
1237665427552600162,194.101807805282,28.6477767644737,6.115365,0.5214939
1237663889954308971,20.7514971925907,-1.12055179891717,11.30448,3.576588
1237662695954710676,217.003050586553,31.7412000481157,5.246298,0.7873173
1237678845030302909,314.284684499572,5.26875946517949,5.216187,1.551052
1237652929198621111,309.267924116898,-6.73994270652381,7.358649,1.069786
1237662695954710730,217.115961359694,31.7386731674014,6.525632,1.063038
1237663889954373783,20.8594094570665,-1.13621526047299,6.062358,1.393805
1237669516361401317,344.585248974946,5.93298987929343,7.358909,1.418007
1237666492704490086,328.071415023359,-0.883305872293892,7.357579,1.367979
1237679433441149033,351.785155675969,-3.50034358272249,36.25041,0.75033
1237679433441149044,351.785652210694,-3.54786939207727,56.67514,0.9759512
1237679433441149048,351.803271177089,-3.53696581120848,166.5399,1.140652
1237666492704490101,328.088784509732,-0.893177744399381,7.051497,1.130312
1237668647170277967,176.908679847567,20.8634214918334,7.358729,0.8217564
1237661957219025498,194.507595975472,51.0423447931659,7.36001,0.5510044
1237661957219025500,194.499658849752,50.9954660784261,7.36001,1.74622
1237666492704490425,328.00437312475,-0.857074035131514,11.30381,0.9514618
1237665427552600966,194.123496427416,28.8368475473529,11.30713,1.036968
1237645876861534821,337.123060421164,-0.971538911149618,7.355452,0.5439854
1237645876861534826,337.125015195097,-0.833763547134588,5.587286,1.403957
1237680263996375457,351.029565742019,-6.99018194044827,7.359055,1.068117
1237658222745421227,83.0655552174285,0.829498987079982,10.26052,1.340237
1237658222745421238,83.0740211942141,0.810555563200916,11.30632,1.415318
1237658222745421239,83.0746714042214,0.77676526624005,11.30632,1.249496
1237662305648247187,202.188387566197,40.5204972407737,11.30656,1.084446
1237668647170343004,177.043874324647,20.6824313738599,5.781508,0.6607647
1237666209237107917,250.488745044927,28.6095008977207,11.30926,1.964645
1237666209237107923,250.476868432743,28.5420932925473,11.30926,0.4870949
1237657584942776705,23.2309804110021,-0.837432305017082,7.35891,0.4757366
1237657584942776706,23.2313507559592,-0.844155584055708,27.92063,0.326849
1237657584942776720,23.2355874454678,-0.898954381246539,11.30585,0.143383
1237657584942776722,23.2374989250913,-0.838664964486332,7.35891,0.2587414
1237663889954439527,21.0140534470388,-1.1666916820248,7.358235,1.109985
1237662695954776627,217.240279684718,31.8083687418731,7.358522,-0.2833843
1237663228530066214,247.82721023297,75.8791740948394,18.01846,4.277288
1237651494678692139,112.683923931795,34.3580026470866,11.30702,0.6502476
1237665427552731264,194.373835087448,28.7438506824166,5.317511,0.902319
1237666300525282147,340.996863561882,-0.0724180756045993,7.357898,0.7912598
1237661957219156134,194.986042274782,50.8398987163626,5.410796,1.483034
1237651494678692337,112.835115800091,34.3184824991713,7.359669,1.325554
1237666492704620660,328.351544370376,-0.926207725409694,7.360175,3.64325
1237680263996506361,351.356935783255,-7.08122360083693,6.703154,0.3873138
1237663228530131208,248.634241923956,75.9104863418734,7.361907,1.096684
1237680263996506531,351.304904232206,-6.92769680876894,7.361064,0.6644917
1237655549129523222,239.22450592268,-0.955123127645474,8.856709,2.058074
1237654866228413290,118.77460307986,-1.97784500346626,5.288444,0.7140331
1237669516361531689,344.857639631174,5.84077835176569,258.3831,8.176624
1237666300525347346,341.27606575348,-0.195402789698656,7.35827,0.4958706
1237680263996506789,351.264321515285,-6.92137149130827,7.361064,2.306475
1237680263996506792,351.263880421624,-6.99521367972367,18.02392,5.393515
1237666300525347361,341.288337773916,-0.185711195955032,7.35827,0.5277672
1237666300525347364,341.291145155901,-0.143917252989261,7.35827,1.432249
1237663228530131785,248.937458185094,75.8657060623391,11.31046,2.429752
1237663228530131798,248.637895409611,76.0416772604106,258.4824,4.330055
1237661351628439649,164.491087408956,54.5222888155141,11.30615,0.1351109
1237661351628439668,164.441840135485,54.6504174757611,68.30582,-1.057192
1237663228529737839,245.680566004844,75.5556594419348,5.203163,3.698038
1237658222745288898,82.7816134960912,0.811412640078047,18.02175,0.6071033
1237660750333018396,66.399709014748,22.8154093755382,43.77422,0.7847939
1237660750333018400,66.4401172260039,22.8123165621905,43.77422,-1.110178
1237667725359907220,82.7769178930591,9.5146442676637,11.30479,1.059984
1237667725359907223,82.8141138028987,9.51259177986117,68.29762,1.310381
1237667725359907230,82.7906295428135,9.57155712729003,5.997517,0.6817532
1237667725359907231,82.8225025226906,9.51631570825988,7.358219,2.190645
1237666492704293430,327.596435138896,-0.839077605793486,7.358155,1.38504
1237680263996113534,350.348563249017,-6.90710860610754,7.357767,2.122372
1237680263996113535,350.349697185837,-6.89034559061471,7.357767,1.287251
1237658222745289550,82.7399099681792,0.811938214190192,5.067967,1.423737
1237680263996113685,350.397193091657,-6.98517516119639,7.357767,2.557537
1237645876861272752,336.544233641833,-0.894793839442445,7.35686,1.473625
1237660750333019032,66.2692051360114,22.7049463210998,7.359955,1.904522
1237658222745289590,82.7483206569783,0.723115342888568,11.3078,0.6308098
1237679433440821535,351.041698002898,-3.5177750274571,5.067273,1.153263
1237654187634262513,172.879041921868,-1.07402054148224,11.30743,0.7032738
1237671066844464137,22.2277028441108,38.2475351893287,11.30639,1.669718
1237671066844464143,22.3422756560225,38.2391524542252,7.359258,1.883932
1237662695954514706,216.601902754125,31.8689603737638,7.358984,0.8495579
1237662695954514716,216.65520304407,31.9818324527438,7.358984,0.8824272
1237661957218829368,193.810730297096,50.9588747413928,7.359121,2.489613
1237661351628505611,164.698503440672,54.5442059924779,7.35933,1.736296
1237663889954177350,20.4360640297547,-1.25977040527894,5.919645,1.539928
1237655549129262342,238.71014645303,-1.15405316283606,7.35934,4.70372
1237655549129262343,238.723230275949,-0.94768593013959,7.35934,1.310553
1237666492704358917,327.724146528656,-0.928407692234485,11.30326,3.19692
1237657584942579932,22.7380264162139,-1.01037364585001,5.076718,0.4210453
1237671066844528712,22.3490331337845,38.3144013686295,5.871216,0.6211319
1237671066844528719,22.3864565700986,38.3075784525196,7.581254,1.002868
1237671066844528722,22.3783618287981,38.312019043006,43.76876,1.154167
1237666492704359077,327.748225437347,-0.950573125289611,7.357218,1.445501
1237666492704359090,327.755271749015,-0.968773609842823,11.30326,0.9951
1237650004324909629,326.22884378781,-1.07241307371581,7.35961,0.9960823
1237650004324909630,326.229559208059,-1.16175352458717,7.35961,1.146965
1237650004324909631,326.230431755815,-1.08511194706876,11.30693,0.8888187
1237671066844528896,22.2484557630358,38.4016330784545,15.61839,2.003983
1237671066844528897,22.2445779094473,38.4021246979704,17.11482,9.042425
1237666209236976390,250.052981608306,28.6702636604137,43.77022,0.3046074
1237666209236976400,250.062748884716,28.6883418813198,68.30749,0.2358646
1237666209236976407,250.037180748136,28.5599635631791,43.77022,2.24349
1237666209236976409,250.075415881944,28.7137796035529,7.359282,1.645847
1237666300525150298,340.840898037203,-0.100999466632726,7.357218,2.171631
1237662305648116311,201.845938517766,40.5928210872526,11.30651,0.3028698
1237662305648116314,201.836067261782,40.5511333178016,7.359334,-0.05130005
1237656850502779759,343.576781109718,-0.911256256453136,7.358258,0.5397072
1237663228529869472,246.396824744257,75.7488517612587,27.92431,1.28805
1237666492704359458,327.775333672112,-1.0472655207267,27.91421,-0.008384705
1237660750333084163,66.2180515317857,22.9140253806905,7.357801,0.8973198
1237663228529869479,246.818412566492,75.5848384092704,7.359879,1.083061
1237663228529869487,246.608900070985,75.6895047975675,7.359879,1.05818
1237660191987662887,310.484630966554,-1.11991186524946,11.30685,0.4742565
1237663889954243001,20.5516205210851,-1.05337632339532,11.30571,2.500366
1237663889954243003,20.5539266369827,-1.10952576451662,7.358817,1.329096
1237663889954243013,20.5655680986381,-1.15208366656956,43.76745,1.213039
1237680263996244517,350.741820767083,-6.93978027263542,7.360472,0.4815845
1237658222745355165,82.8899003476711,0.66964189396582,5.330566,0.7334023
1237663889954243058,20.6016676243138,-1.05288160922873,7.358817,0.7474194
1237663889954243064,20.6078420161019,-1.16296987904126,7.358817,1.066954
1237666300525150920,340.787308680382,-0.100661054329507,7.357218,1.365253
1237666300525150921,340.787053895602,-0.0898582138178636,7.357218,1.124416
1237661957218959682,194.127348940997,51.032925771283,11.30733,0.3470306
1237656850502845096,343.833177489567,-0.882543018464778,11.30483,1.833635
1237656850502845103,343.842451786638,-0.954204700559512,27.9181,1.365782
1237654866228347608,118.69897393022,-1.85483846374653,12.59477,3.094088
1237661351628636544,165.230026905895,54.6438759402112,11.30645,1.414022
1237658222745419800,83.0531661385964,0.794448819387426,6.916317,0.4990587
1237662695954645664,217.034955955307,31.9124709419618,5.348715,1.447948
1237662695954645667,217.010315787201,31.8437090623919,7.357577,0.9085503
1237671930133021507,158.760092593416,8.08044336116604,258.3893,2.271675
1237663889954308496,20.7708566667064,-1.19471867273505,5.429236,1.602503
1237663889954308506,20.7805906023597,-1.18362859212711,18.01647,0.8501625
1237654187634589845,173.553511906897,-1.0793582683548,7.360467,1.516382
1237680263996310079,350.909945893358,-7.02270151374852,7.360272,1.047262
1237666209237042276,250.200793153545,28.5927402570988,258.4091,2.584469
1237666209237042279,250.204233549204,28.5707742007163,166.5345,0.8742561
1237679433441083849,351.670181146972,-3.51992436415708,258.4184,1.367729
1237679433441083852,351.670279651829,-3.61991671292213,7.360084,1.367338
1237658222745420394,83.0942652028739,0.727743394228847,9.984883,0.4339275
1237660191987664083,310.48636175045,-1.0648445368528,7.359559,0.6790276
1237678845030302855,314.270870069901,5.13344672647477,5.132939,1.436943
1237656850502910699,343.892650710827,-0.921055094235002,7.35593,0.8302803
1237650004325040574,326.468600609209,-1.21828308355905,7.359641,1.270599
1237667205668929725,71.3753077604127,56.9697340326027,17.00866,0.4963779
1237662695954711132,217.07976680938,31.7121975603502,11.30454,0.5823116
1237662695954711145,217.094559024866,31.731569073361,7.358054,0.5311661
1237662695954711181,217.13451517197,31.7825070728516,11.30454,0.2094002
1237654187634786378,173.982179895393,-1.01696364871617,11.30703,1.822123
1237668330951016860,212.597618557363,14.6489596938605,7.35941,0.3420982
1237668647170278202,176.883550732903,20.7024033155895,7.358729,1.337349
1237668647170278214,176.893582014852,20.7616635057056,7.358729,2.256065
1237661351628767345,165.788252114263,54.8484428406918,6.571621,0.681778
1237664972286198614,233.327136315441,23.9207931577574,68.29065,-0.3739204
1237667725360496660,82.8711130346455,8.31033167386005,11.30361,1.166652
1237660750333150370,66.303472677221,23.0140060257942,7.358697,1.858957
1237650004325105976,326.665721735259,-1.21781817628705,6.784779,0.7844219
1237654187634852147,174.226972143416,-1.12583676770562,7.359308,1.245148
1237662305648247724,202.213858880198,40.4263631332336,7.359369,0.8913422
1237666209237172309,250.652847360904,28.5712789124382,27.92559,2.718739
1237660191987728830,310.71798837223,-1.18507847007479,5.508015,1.059786
1237645876861600345,337.331954454429,-0.868836233213724,7.358075,0.3801403
1237657584942777069,23.1710940945304,-0.85420051368249,7.35891,0.7146759
1237657584942777072,23.1752425311747,-0.99153062103829,15.63566,1.082243
1237661957219091183,194.609028668424,50.8843657031985,7.360302,0.8913708
1237663480321673255,308.510104068966,0.928223362362121,7.358078,1.457157
1237661957219091477,194.742090921003,50.9684984754171,7.360302,1.416277
1237661957219091487,194.763531120149,50.9862221847155,11.30799,1.30463
1237671066844659952,22.2858295969918,38.7301448777918,8.439179,1.320723
1237669516361466863,344.787116625713,5.78372599110118,7.358845,0.7595558
1237656850503041711,344.254997927928,-1.01849225773219,7.357521,1.860065
1237654187634982949,174.476040012897,-1.1510408758795,7.199521,1.113955
1237665427552731591,194.339467346725,28.7071856727187,7.359364,1.654985
1237669516361467070,344.700236189697,5.82936915840938,11.30575,0.1648502
1237665427552731754,194.425676328861,28.7671423769791,8.367024,0.6350651
1237661351628768063,165.72953926535,54.7849648856143,18.01378,0.8548946
1237661351628768078,165.722436275024,54.8866495487886,27.91308,0.5263538
1237662305648312333,202.372489147878,40.482923410413,7.359571,1.128922
1237663889954439843,21.0364596505817,-1.17065782972879,11.30482,1.303381
1237663889954439850,21.0411679082953,-1.11994040976445,7.358235,1.298107
1237672131997663370,276.617872820795,13.9531990612077,7.5836,0.4934044
1237671066844660340,22.4586259399416,38.6454504947511,5.61932,1.471344
1237669516361531518,344.844587157967,5.9289691473488,11.30611,1.781111
1237658222745486691,83.2374287109721,0.829657043124675,18.01946,1.727541
1237666492704621027,328.291573662382,-1.04819933659357,11.3078,0.8733616
1237661957219156703,194.817623316116,50.9201945619248,7.360464,2.105637
1237650004325171927,326.821255057391,-1.22493377308414,7.359006,2.940168
1237650004325171932,326.826067198009,-1.17638624586893,7.359006,1.763668
1237660750333215552,66.3092977931033,23.1554717680712,7.359959,-0.2512913
1237668647170473999,177.326227559662,20.8577393666419,18.02161,0.3492661
1237678578742461686,329.431452030801,19.6652375594524,7.359674,1.425049
