id,rowOrder,objid,ra,dec,size,color
Table798,797,1237679433440755982,350.8955,-3.596196,2.648933,0.9815674
Table799,798,1237679433440755983,350.8967,-3.516519,6.816576,0.7716255
Table800,799,1237679433440755984,350.8984,-3.523846,2.294359,0.8312473
Table801,800,1237679433440755985,350.8997,-3.4973,2.175738,1.205433
Table802,801,1237679433440755987,350.9025,-3.594095,3.036937,0.3096085
Table803,802,1237658222745288998,82.82062,0.6986475,3.074591,1.61314
Table804,803,1237658222745289005,82.82524,0.6730298,4.331502,0.8902302
Table805,804,1237658222745289006,82.82343,0.6699238,2.970363,-4.100218
Table806,805,1237658222745289007,82.8269,0.6679084,2.970363,0.9643269
Table807,806,1237658222745289008,82.82454,0.6753801,0.9019834,1.383028
Table808,807,1237678578742264122,329.0092,19.43885,3.885678,1.690641
Table809,808,1237678578742264123,329.0077,19.44214,1.559562,0.27878
Table810,809,1237666300525019435,340.5362,-0.1798532,3.023113,0.6841183
Table811,810,1237666300525019436,340.5402,-0.101787,2.395879,0.5384159
Table812,811,1237666300525019453,340.3959,-0.1320879,4.835548,1.768133
Table813,812,1237662305648050310,201.724,40.62814,2.69552,0.2714996
Table814,813,1237662305648050321,201.7611,40.6118,1.279946,0.9678879
Table815,814,1237662305648050322,201.7187,40.44526,4.411046,0.9493694
Table816,815,1237679433440755921,350.9176,-3.555229,2.518318,0.7608852
Table817,816,1237679433440755925,350.9554,-3.596468,3.484505,0.5947895
Table818,817,1237650004324843790,326.0379,-1.121573,2.970744,0.2700596
Table819,818,1237662305648050328,201.7606,40.58739,4.578522,1.294806
Table820,819,1237662305648050329,201.7617,40.59144,2.039534,0.5576267
Table821,820,1237662305648050346,201.6477,40.63721,1.409261,1.044931
Table822,821,1237662305648050348,201.6295,40.47628,2.143767,1.076977
Table823,822,1237661957218828388,193.6433,50.94087,5.681133,1.050333
Table824,823,1237661957218828389,193.6464,50.94012,1.367259,1.192846
Table825,824,1237661957218828395,193.6677,50.95155,4.159287,0.7380848
Table826,825,1237661957218828401,193.7173,51.08635,1.773359,0.7746048
Table827,826,1237661957218828402,193.7155,51.08487,0.9611744,1.527336
Table828,827,1237661957218828407,193.7351,51.0266,5.472601,0.3568306
Table829,828,1237657584942448800,22.40291,-0.9031527,3.657043,0.4421825
Table830,829,1237657584942448805,22.45579,-0.8999975,2.512697,1.989254
Table831,830,1237663889954111807,20.2551,-1.119804,2.792588,1.730593
Table832,831,1237663889954111808,20.25551,-1.195441,1.291965,0.5051022
Table833,832,1237663889954111809,20.25662,-1.129265,2.288141,0.7935696
Table834,833,1237663889954111810,20.25672,-1.086304,1.406081,0.4888744
Table835,834,1237663889954111811,20.25714,-1.257419,1.788435,0.7914524
Table836,835,1237663889954111812,20.25729,-1.229164,1.403055,0.4119205
Table837,836,1237663889954111813,20.25828,-1.240015,2.130189,0.9458199
Table838,837,1237663889954111815,20.26001,-1.076827,2.275383,1.179962
Table839,838,1237663889954111817,20.26079,-1.126729,2.115969,0.7223854
Table840,839,1237663889954111818,20.26059,-1.124988,1.854677,0.7792912
Table841,840,1237663889954111819,20.26114,-1.131547,1.607789,0.3743706
Table842,841,1237663889954111821,20.26172,-1.150046,3.64578,1.095528
Table843,842,1237663889954111822,20.25914,-1.150625,2.237871,2.498173
Table844,843,1237663889954111823,20.26232,-1.153594,2.192472,0.8507557
Table845,844,1237663889954111824,20.26249,-1.117279,2.167516,0.9265976
Table846,845,1237663889954111828,20.26419,-1.210485,2.172664,1.049763
Table847,846,1237663889954111829,20.26443,-1.221697,2.969953,0.3607121
Table848,847,1237663889954111830,20.26574,-1.160884,2.774049,1.563654
Table849,848,1237661957218828413,193.7318,51.00752,1.274166,1.876726
Table850,849,1237661957218828422,193.7815,51.01191,2.969937,-0.5273228
Table851,850,1237671930132889654,158.4696,7.943427,2.492111,1.510763
Table852,851,1237671930132889662,158.4699,8.013239,0.9641294,1.025682
Table853,852,1237671930132889663,158.4775,8.017644,2.969319,0.5567913
Table854,853,1237671930132889665,158.4779,8.018952,2.969319,3.149998
Table855,854,1237666492704293143,327.5327,-1.024052,4.115338,0.8903694
Table856,855,1237666492704293144,327.5336,-1.021384,2.112658,1.431694
Table857,856,1237666492704293147,327.5351,-0.8404699,4.320336,0.9064178
Table858,857,1237666492704293148,327.5388,-0.856149,2.828674,1.2973
Table859,858,1237666492704293154,327.551,-0.9265328,2.80693,1.035975
Table860,859,1237680263996113141,350.4576,-6.910397,3.187742,0.686224
Table861,860,1237680263996113151,350.3431,-7.024328,2.969391,-1.375292
Table862,861,1237680263996113152,350.3441,-7.024049,2.969391,3.194008
Table863,862,1237680263996113156,350.3383,-7.023973,2.969391,9.569706
Table864,863,1237680263996113157,350.3328,-7.024086,2.969391,6.062853
Table865,864,1237680263996113160,350.3333,-7.020404,1.539466,1.153587
Table866,865,1237680263996113161,350.3391,-7.026076,1.548023,2.248346
Table867,866,1237680263996113166,350.3386,-7.021281,2.969391,1.129568
Table868,867,1237678845030236409,314.0857,5.209383,1.004257,0.7176762
Table869,868,1237678845030236412,314.0791,5.202169,7.357713,1.135773
Table870,869,1237678845030236422,314.0959,5.194352,1.539067,2.205006
Table871,870,1237678845030236423,314.0872,5.197156,1.056428,0.5623131
Table872,871,1237678845030236425,314.0827,5.211051,1.100618,1.416105
Table873,872,1237669516361269549,344.3602,5.855965,2.976197,1.379335
Table874,873,1237669516361269551,344.3574,5.964571,1.716104,1.101753
Table875,874,1237669516361269555,344.3725,5.822221,3.448848,1.602262
Table876,875,1237669516361269556,344.3718,5.824181,1.721405,1.191935
Table877,876,1237669516361269563,344.3685,5.906397,1.203331,1.538355
Table878,877,1237663480321605786,308.343,1.050403,1.649728,1.010998
Table879,878,1237663480321605799,308.3398,0.9074062,2.943933,4.343929
Table880,879,1237663480321605800,308.3386,0.9063613,1.472758,1.290413
Table881,880,1237663480321605829,308.3501,0.9521944,1.673245,0.9076157
Table882,881,1237654866228281615,118.4568,-2.032498,4.458199,-1.334722
Table883,882,1237654866228281621,118.4671,-2.037925,2.34778,0.998497
Table884,883,1237654866228281622,118.4549,-2.031478,27.92255,10.38453
Table885,884,1237654866228281623,118.4526,-2.034104,2.970056,-5.511112
Table886,885,1237654187634196695,172.6989,-0.9449551,2.183697,1.181257
Table887,886,1237654187634196700,172.7288,-0.9499515,1.647089,0.1476307
Table888,887,1237654187634196701,172.6793,-0.9516875,2.064348,-0.3313885
Table889,888,1237654187634196702,172.5973,-0.9488842,2.967381,0.1587029
Table890,889,1237654187634196704,172.7069,-0.944343,1.625198,2.250603
Table891,890,1237654187634196707,172.7096,-0.9525259,2.969852,0.9749146
Table892,891,1237654187634196711,172.6844,-0.9464955,2.201828,1.107555
Table893,892,1237656850502713444,343.398,-1.015146,1.483288,0.4976444
Table894,893,1237673708786221202,121.0812,-9.297032,3.128642,1.010494
Table895,894,1237673708786221215,121.0782,-9.268608,2.970314,-4.656054
Table896,895,1237673708786221216,121.0774,-9.276193,27.92497,1.199834
Table897,896,1237673708786221218,121.0813,-9.276161,1.1672,1.076801
Table898,897,1237673708786221220,121.0731,-9.272841,7.278512,7.958393
Table899,898,1237673708786221223,121.0733,-9.270965,1.141881,1.760582
Table900,899,1237656850502713372,343.4492,-1.053566,2.668327,0.8311348
Table901,900,1237656850502713373,343.451,-1.040808,1.528973,0.4881096
Table902,901,1237656850502713374,343.4507,-1.038386,1.244647,0.9543362
Table903,902,1237656850502713382,343.4567,-0.8740519,9.431513,0.9207058
Table904,903,1237656850502713383,343.4625,-0.8709151,4.583715,0.2086525
Table905,904,1237663228529737906,245.6218,75.45003,3.360312,0.6686783
Table906,905,1237657584942448770,22.46729,-1.017628,2.878314,1.532063
Table907,906,1237657584942448783,22.50915,-0.9925479,6.185127,0.9399395
Table908,907,1237657584942448784,22.51091,-0.9904925,7.359112,3.210546
Table909,908,1237657584942448786,22.52151,-0.9532375,3.28543,1.192909
Table910,909,1237657584942448787,22.52341,-0.9534807,2.305332,2.623192
Table911,910,1237673708786221274,121.0302,-9.185503,11.74041,0.1181335
Table912,911,1237673708786221281,121.0346,-9.186009,2.970314,1.649769
Table913,912,1237673708786221295,121.0427,-9.199453,2.844601,1.1287
Table914,913,1237660750333018458,66.32254,22.82501,2.970274,1.527815
Table915,914,1237671930132889699,158.506,8.061687,23.52157,0.3039665
Table916,915,1237671930132889702,158.511,8.066092,2.969319,0.842617
Table917,916,1237671930132889704,158.5079,8.070775,1.159972,2.162886
Table918,917,1237671930132889712,158.3791,7.932578,6.455488,1.019327
Table919,918,1237671930132889713,158.3811,7.933183,1.21076,1.361105
Table920,919,1237671930132889714,158.3803,7.935105,11.30383,0.6168957
Table921,920,1237678845030236426,314.0757,5.202078,1.593141,0.4022274
Table922,921,1237678845030236427,314.079,5.203572,0.2601181,1.160564
Table923,922,1237678845030236430,314.09,5.202584,2.969369,0.697691
Table924,923,1237678845030236433,314.0825,5.203458,2.969369,0.02577019
Table925,924,1237678845030236434,314.0864,5.208751,2.969369,0.3123512
Table926,925,1237678845030236435,314.0905,5.212988,0.7385129,1.138567
Table927,926,1237663228529737882,245.3036,75.50607,2.969824,0.7233067
Table928,927,1237663228529737895,245.5929,75.41022,1.833837,1.474556
Table929,928,1237660750333018407,66.39674,22.81468,1.325601,1.474413
Table930,929,1237660750333018408,66.42284,22.8146,3.74449,2.000578
Table931,930,1237660750333018409,66.41625,22.81192,2.970274,-1.127563
Table932,931,1237660750333018410,66.4221,22.81365,2.970274,0.09596634
Table933,932,1237660750333018411,66.42904,22.81393,2.970274,0.6705589
Table934,933,1237660750333018412,66.43208,22.81413,2.970274,1.09086
Table935,934,1237660750333018413,66.43567,22.81553,5.824444,1.35183
Table936,935,1237660750333018414,66.42068,22.81249,2.970274,-1.111944
Table937,936,1237660750333018415,66.41147,22.81232,2.970274,-1.523125
Table938,937,1237660750333018416,66.43513,22.81128,2.970274,-2.261316
Table939,938,1237660750333018417,66.41965,22.81485,2.970274,1.26482
Table940,939,1237660750333018418,66.43374,22.81405,7.359955,1.30678
Table941,940,1237660750333018419,66.42242,22.81189,2.970274,0.7005653
Table942,941,1237660750333018420,66.43248,22.81493,4.584599,-0.7116356
Table943,942,1237660750333018421,66.4209,22.81469,7.359955,2.012985
Table944,943,1237660750333018422,66.41818,22.81404,2.970274,0.8301678
Table945,944,1237660750333018423,66.40924,22.81257,2.970274,-3.610397
Table946,945,1237660750333018424,66.3942,22.81397,2.970274,0.8437405
Table947,946,1237660750333018426,66.44067,22.8154,2.970274,0.9695473
Table948,947,1237660750333018427,66.41492,22.81109,43.77422,-1.093393
Table949,948,1237660750333018429,66.43706,22.81575,4.584599,0.6449261
Table950,949,1237669516361269497,344.3051,5.958277,1.492425,0.6046181
Table951,950,1237669516361269499,344.3235,5.967052,2.969604,2.743326
Table952,951,1237669516361269500,344.2946,5.952384,1.371045,0.9201508
Table953,952,1237669516361269501,344.315,5.962823,0.995057,0.8188152
Table954,953,1237669516361269502,344.2966,5.952381,0.9502497,1.810692
Table955,954,1237669516361269503,344.3243,5.968014,2.969604,0.6685829
Table956,955,1237669516361269504,344.3354,5.972832,2.969604,0.4693146
Table957,956,1237669516361269506,344.3098,5.959728,2.969604,1.002529
Table958,957,1237669516361269507,344.3218,5.96503,1.364165,0.796854
Table959,958,1237669516361269509,344.3201,5.965838,2.969604,0.1615372
Table960,959,1237669516361269510,344.3195,5.965858,2.969604,-0.8262367
Table961,960,1237669516361269511,344.3257,5.96905,11.30491,2.255297
Table962,961,1237669516361269512,344.298,5.952879,2.969604,-0.2756462
Table963,962,1237669516361269514,344.3337,5.97275,4.583566,0.2266788
Table964,963,1237669516361269515,344.3289,5.970454,2.969604,0.8611813
Table965,964,1237669516361269516,344.3131,5.962324,2.969604,0.1494446
Table966,965,1237669516361269517,344.3311,5.971263,2.969604,0.2366314
Table967,966,1237669516361269518,344.3287,5.969984,0.09847849,1.338167
Table968,967,1237669516361269521,344.3002,5.95414,2.969604,-0.4312401
Table969,968,1237669516361269522,344.3317,5.971987,2.969604,1.223021
Table970,969,1237645876861272175,336.4452,-0.9908707,1.488788,2.149319
Table971,970,1237679433440755942,350.847,-3.641736,10.03031,0.5415382
Table972,971,1237679433440755944,350.8488,-3.55405,4.581193,0.5388069
Table973,972,1237679433440755946,350.8563,-3.548889,2.907118,1.378365
Table974,973,1237679433440755950,350.8594,-3.591139,3.065062,0.7105446
Table975,974,1237679433440755951,350.8582,-3.592219,2.004775,0.9343128
Table976,975,1237679433440755952,350.8661,-3.574306,2.923862,0.8705444
Table977,976,1237679433440755956,350.8723,-3.669471,3.018329,1.267256
Table978,977,1237679433440755960,350.8797,-3.546545,2.493028,0.63904
Table979,978,1237679433440755962,350.8799,-3.652931,9.161176,0.4446354
Table980,979,1237678578742264083,328.9998,19.38876,1.960668,2.84366
Table981,980,1237678578742264103,328.9695,19.5557,2.351466,1.058956
Table982,981,1237663228529737962,245.434,75.44189,2.97359,0.8785324
Table983,982,1237663228529737974,245.5621,75.50682,2.942477,1.00473
Table984,983,1237663889954111733,20.31243,-1.212245,1.60331,0.7827682
Table985,984,1237663889954111735,20.31581,-1.094999,2.969953,2.073164
Table986,985,1237663889954111738,20.32532,-1.108586,2.695418,0.9104252
Table987,986,1237663889954111739,20.32594,-1.164711,2.660403,0.8468914
Table988,987,1237663889954111742,20.32544,-1.080974,3.861806,1.820127
Table989,988,1237663889954111745,20.32544,-1.079379,2.969953,0.483551
Table990,989,1237663889954111750,20.34049,-1.253294,4.407448,0.519001
Table991,990,1237665427552403581,193.5018,28.73818,1.550302,1.298052
Table992,991,1237655549129261131,238.6909,-0.9486981,1.564776,2.80846
Table993,992,1237655549129261138,238.6928,-1.07845,1.62255,2.057999
Table994,993,1237655549129261151,238.7125,-1.015786,1.534727,1.353411
Table995,994,1237656850502713411,343.5059,-1.002432,2.756155,1.763618
Table996,995,1237656850502713416,343.5148,-1.043423,1.690961,1.514227
Table997,996,1237663228529737929,245.8065,75.45721,4.005445,1.046461
Table998,997,1237664972285870232,232.6518,24.21918,3.39302,0.7508087
Table999,998,1237664972285870240,232.6409,24.15186,2.654295,0.7516994
Table1000,999,1237664972285870251,232.6684,24.0963,4.003274,0.5565338
